SEQ_KEY;ORDEM;VARIACAO_IMXIC;DIF_CUSTO_P_x_R;MAT_DIF_PERCENTUAL;TAXA_MAQUINA_FIXA;TAXA_MO_FIXA;TAXA_FIXA_VAR_MO;MO_VALOR;HR_MAQ_VALOR;HR_EXC_VLR;HR_CONFIG_VLR;MO_VARIACAO;EXTERNA_OPERACAO;OUTCOME
463380;555768;0.00;-0.25;-0.25;-0.19;-0.18;0;-0.44;0;-0.36;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
463391;556890;0.00;-0.27;-0.4;-0.19;-0.18;0;-0.25;-0.19;-0.28;-1;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
463573;557829;0.00;-0.1;-0.1;-0.19;-0.1;0;-0.53;-0.04;0.07;0;0;0;APROVADO AUTOMATICAMENTE
463587;558041;0.00;-0.18;-0.07;-0.19;-0.18;0;-0.73;-0.54;-0.81;-1;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
463656;557891;0.00;-0.11;-0.11;-0.19;-0.18;0;-0.17;-0.29;-0.42;-1;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
463745;559368;0.00;-0.16;-0.16;-0.19;-0.18;0;-0.08;0;0;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
463824;556342;0.00;-0.05;-0.05;-0.19;-0.18;0;0.29;0;0.38;0;0;0;APROVADO AUTOMATICAMENTE
463920;556453;0.00;-0.1;-0.1;-0.19;-0.18;0;0.23;0;0.42;0;0;0;APROVADO AUTOMATICAMENTE
464011;559369;0.00;-0.22;-0.22;-0.19;-0.18;0;-0.13;0;-0.08;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
464079;557527;0.00;-0.19;-0.18;-0.19;-0.1;0;-0.6;-0.42;-0.33;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
464092;558525;0.00;-0.15;-0.04;-0.19;-0.18;0;-0.3;-0.24;-0.4;-0.75;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
464143;557946;0.00;-0.13;-0.14;-0.19;-0.1;0;-0.59;0.47;-0.18;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
464235;556748;0.00;-0.16;-0.17;-0.19;-0.18;0;0.47;0;0.48;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
464245;559523;0.00;-0.28;-0.4;-0.19;-0.18;0;-0.29;-0.19;-0.28;-1;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
464308;559425;0.00;-0.24;-0.24;-0.19;-0.18;0;-0.28;0;-0.24;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
464344;558450;0.00;-0.11;-0.1;-0.19;-0.18;0;-0.2;-0.21;-0.26;-1;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
464395;558091;0.00;-0.1;-0.09;-0.19;-0.18;0;-0.4;0;-0.32;0;0;0;APROVADO AUTOMATICAMENTE
403889;512007;0.00;0.28;0.28;0.29;0.51;0;-0.29;0.64;0.33;-1;0;0;REQUER JUSTIFICATIVA FABRICA
410389;523792;0.00;-0.24;-0.11;-0.23;-0.18;0;-0.38;-0.5;-0.49;-0.66;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
410481;518429;0.00;-0.04;-0.04;-0.23;-0.18;0;-0.4;0;-0.29;0;0;0;APROVADO AUTOMATICAMENTE
410584;524577;0.00;-0.12;-0.12;-0.23;-0.18;0;-0.34;0;-0.24;0;0;-1;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
410590;524687;0.00;-0.14;-0.14;-0.23;-0.18;0;-0.41;0;-0.3;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
410726;526496;0.00;0.05;0;-0.43;-0.18;0;-0.46;-0.02;0.41;0;0;0;APROVADO AUTOMATICAMENTE
410770;523465;0.00;-0.14;-0.14;-0.23;-0.18;0;-0.16;0;-0.06;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
410878;526428;0.00;0.01;-0.01;-0.43;-0.18;0;-0.66;-0.36;-0.07;0;0;0;APROVADO AUTOMATICAMENTE
411048;523452;0.00;-0.06;-0.06;-0.23;-0.18;0;-0.26;0;-0.06;0;0;0;APROVADO AUTOMATICAMENTE
411077;523453;0.00;-0.06;-0.06;-0.23;-0.18;0;-0.11;0;0.02;0;0;0;APROVADO AUTOMATICAMENTE
411413;518492;0.00;-0.2;-0.2;-0.23;-0.18;0;-0.28;0;-0.18;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
411684;522655;0.00;-0.06;-0.05;-0.43;-0.18;0;-0.63;-0.2;0.15;0;0;0;APROVADO AUTOMATICAMENTE
411808;526639;0.00;0.07;0.09;-0.43;-0.18;0;-0.67;-0.43;-0.19;0;0;0;APROVADO AUTOMATICAMENTE
411823;518473;0.00;-0.05;-0.05;-0.23;-0.18;0;-0.08;0;0.12;0;0;0;APROVADO AUTOMATICAMENTE
411853;518801;0.00;-0.11;-0.11;-0.23;-0.18;0;0.69;0;0.94;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
412249;526401;0.00;0.32;0.37;-0.43;-0.18;0;-0.85;-0.48;-0.52;0;0;0;REQUER JUSTIFICATIVA FABRICA
412564;518478;0.00;-0.12;-0.12;-0.21;-0.16;0;-0.3;0;-0.12;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
402412;514925;0.00;0.15;0.15;0.29;0.51;0;-0.26;0;0.59;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
402444;512998;0.00;0.08;0.08;0.29;0.51;0;-0.45;0;0.25;0;0;0;APROVADO AUTOMATICAMENTE
402662;516960;0.00;0.04;0.04;-0.24;-0.19;0;-0.61;0;0.06;0;0;0;APROVADO AUTOMATICAMENTE
402745;517087;0.00;0.05;0.04;-0.24;-0.19;0;-0.51;0.26;0.33;0;0;0;APROVADO AUTOMATICAMENTE
402768;505791;0.00;0.04;0.04;0.29;0.51;0;-0.47;0;0.17;0;0;-1;APROVADO AUTOMATICAMENTE
402923;514998;0.00;0.2;0.2;0.29;0.51;0;-0.33;0;0.5;0;0;0;REQUER JUSTIFICATIVA FABRICA
402962;515000;0.00;0.19;0.2;0.29;0.51;0;-0.41;0;0.4;0;0;0;REQUER JUSTIFICATIVA FABRICA
403077;513838;0.00;0.27;0.27;0.29;0.51;0;-0.25;0;0.61;0;0;0;REQUER JUSTIFICATIVA FABRICA
403111;517015;0.00;-0.06;-0.06;0.29;0.51;0;-0.6;0;-0.11;0;0;0;APROVADO AUTOMATICAMENTE
403475;515067;0.00;0.64;0.64;0.29;0.51;0;-0.17;0;0.86;0;0;-1;REQUER JUSTIFICATIVA FABRICA
403504;505196;0.00;0.18;0.18;0.29;0.51;0;-0.45;0;0.2;0;0;0;REQUER JUSTIFICATIVA FABRICA
403637;505201;0.00;0.14;0.14;0.29;0.51;0;-0.33;0;0.46;0;0;0;REQUER JUSTIFICATIVA FABRICA
403760;517332;0.00;0.06;0.08;-0.24;-0.19;0;-0.68;-0.18;-0.13;0;0;0;APROVADO AUTOMATICAMENTE
403773;513621;0.00;0.39;0.4;0.29;0.51;0;-0.25;0;0.57;0;0;0;REQUER JUSTIFICATIVA FABRICA
403802;515123;0.00;-0.11;-0.11;0.29;0.51;0;-0.14;0;0.85;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
403854;513932;0.00;0.12;0.11;0.29;0.51;0;-0.12;0.73;1;-1;0;0;REQUER JUSTIFICATIVA FABRICA
403953;510858;0.00;0.05;0.06;0.29;0.51;0;-0.6;0;-0.06;0;0;0;APROVADO AUTOMATICAMENTE
404031;511988;0.00;0.23;0.23;0.29;0.51;0;-0.21;0;0.63;0;0;0;REQUER JUSTIFICATIVA FABRICA
404092;517253;0.00;0.06;0.01;-0.24;-0.19;0;-0.48;0.21;0.29;0;0;0;APROVADO AUTOMATICAMENTE
404173;516953;0.00;-0.07;-0.03;-0.24;-0.19;0;-0.74;-0.3;-0.26;0;0;0;APROVADO AUTOMATICAMENTE
404411;513740;0.00;0.13;0.13;0.29;0.51;0;-0.52;0;0.08;0;0;0;REQUER JUSTIFICATIVA FABRICA
404601;517582;0.00;0.31;0.36;-0.24;-0.19;0;-0.86;-0.34;-0.55;0;0;0;REQUER JUSTIFICATIVA FABRICA
404757;517342;0.00;-0.05;-0.05;0.29;0.51;0;-0.36;0;0.42;0;0;0;APROVADO AUTOMATICAMENTE
404845;517781;0.00;0.26;0.28;0.29;0.51;0;-0.21;-1;0.69;-1;0;0;REQUER JUSTIFICATIVA FABRICA
404850;513902;0.00;0.12;0.12;0.29;0.51;0;-0.36;0.25;0.44;-1;0;0;REQUER JUSTIFICATIVA FABRICA
404895;516502;0.00;0.27;0;0.29;0.51;0;0.48;1.39;1.85;2.02;0;0;REQUER JUSTIFICATIVA FABRICA
404923;513782;0.00;0.25;0.24;0.29;0.51;0;-0.09;0;0.97;0;0;0;REQUER JUSTIFICATIVA FABRICA
405056;517656;0.00;0.13;0.09;-0.27;-0.23;0;-0.62;-0.11;-0.06;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
405094;513802;0.00;-0.01;0;-0.05;0.11;0;-0.68;0;-0.51;0;0;0;APROVADO AUTOMATICAMENTE
405111;513789;0.00;0.09;0.1;-0.05;0.11;0;-0.29;0;0.07;0;0;0;APROVADO AUTOMATICAMENTE
405273;517374;0.00;-0.12;-0.12;-0.27;-0.23;0;-0.63;-0.07;-0.01;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
405404;519668;0.00;0.12;0.08;-0.27;-0.23;0;-0.63;-0.14;-0.09;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
412584;518479;0.00;-0.12;-0.12;-0.21;-0.16;0;-0.33;0;-0.21;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
412618;526909;0.00;0;-0.04;-0.44;-0.2;0;-0.54;-0.21;0.14;0;0;0;APROVADO AUTOMATICAMENTE
412779;527200;0.00;-0.15;-0.15;-0.21;-0.16;0;0.16;0;0.37;0;0;-1;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
412824;518481;0.00;-0.11;-0.11;-0.21;-0.16;0;-0.26;0;-0.12;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
412902;528180;0.00;-0.47;-0.46;-0.21;-0.16;0;-0.59;-0.65;-0.61;-0.41;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
412950;526930;0.00;0.23;0.2;-0.44;-0.2;0;-0.62;-0.29;0.03;0;0;0;REQUER JUSTIFICATIVA FABRICA
413145;518431;0.00;-0.01;-0.01;-0.21;-0.16;0;-0.27;0;-0.1;0;0;0;APROVADO AUTOMATICAMENTE
413147;528330;0.00;-0.48;-0.43;-0.44;-0.2;0;-0.78;-0.56;-0.36;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
413258;518676;0.00;-0.04;-0.04;-0.21;-0.16;0;-0.21;0;-0.05;0;0;0;APROVADO AUTOMATICAMENTE
413351;528066;0.00;0.11;0.03;-0.21;-0.16;0;0.72;0.99;0.74;-0.13;0;0;REQUER JUSTIFICATIVA FABRICA
413406;528042;0.00;-0.19;-0.17;-0.21;-0.16;0;-0.25;-0.21;-0.16;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
413607;528045;0.00;-0.2;-0.17;-0.21;-0.16;0;-0.32;-0.21;-0.16;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
413945;526987;0.00;0.28;0.15;-0.44;-0.2;0;0.91;2.32;3.82;0;0;0;REQUER JUSTIFICATIVA FABRICA
413970;528187;0.00;-0.1;-0.09;-0.44;-0.2;0;-0.78;-0.69;-0.36;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
413990;528499;0.00;-0.03;-0.03;-0.21;-0.16;0;-0.36;0;-0.26;0;0;-1;APROVADO AUTOMATICAMENTE
403958;517345;0.00;0.15;0.17;-0.24;-0.19;0;-0.66;-0.17;-0.12;0;0;0;REQUER JUSTIFICATIVA FABRICA
404110;512009;0.00;0.26;0.26;0.29;0.51;0;-0.41;0.45;0.18;-1;0;0;REQUER JUSTIFICATIVA FABRICA
404186;513939;0.00;0.21;0.21;0.29;0.51;0;-0.12;0;0.98;0;0;0;REQUER JUSTIFICATIVA FABRICA
404360;513793;0.00;-0.16;-0.16;0.29;0.51;0;-0.57;0;0.01;0;0;-1;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
404370;513744;0.00;0.12;0.12;0.29;0.51;0;-0.3;0.37;0.58;-1;0;0;REQUER JUSTIFICATIVA FABRICA
404377;512387;0.00;-0.08;-0.08;0.29;0.51;0;-0.74;0;-0.39;0;0;0;APROVADO AUTOMATICAMENTE
404424;513734;0.00;0.09;0.09;0.29;0.51;0;-0.26;0;0.53;0;0;0;APROVADO AUTOMATICAMENTE
404633;517432;0.00;-0.32;-0.33;-0.24;-0.19;0;-0.43;0.35;0.43;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
404751;517178;0.00;0.48;0.05;0.29;0.51;0;3.81;5.1;5.23;1.78;0;0;REQUER JUSTIFICATIVA FABRICA
404771;511461;0.00;0.22;0.22;0.29;0.51;0;-0.34;0;0.52;0;0;0;REQUER JUSTIFICATIVA FABRICA
404825;517604;0.00;-0.02;0;-0.24;-0.19;0;-0.8;-0.64;-0.46;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
404958;509608;0.00;0.2;0.2;0.29;0.51;0;-0.35;0;0.45;0;0;0;REQUER JUSTIFICATIVA FABRICA
404984;517771;0.00;0.17;0.1;-0.24;-0.19;0;-0.14;1.13;1.26;0;0;0;REQUER JUSTIFICATIVA FABRICA
405016;516915;0.00;0.11;-0.01;0.29;0.51;0;0.77;1.62;1.3;-0.46;0;0;REQUER JUSTIFICATIVA FABRICA
400911;513059;0.00;-0.13;-0.08;0.17;0.24;0;-0.94;0.47;-0.76;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
400997;512850;0.00;0.09;0.08;0.17;0.24;0;-0.59;0.63;0.72;0;0;0;APROVADO AUTOMATICAMENTE
401255;512839;0.00;0;0.01;-0.24;-0.19;0;-0.63;-0.06;-0.01;0;0;0;APROVADO AUTOMATICAMENTE
401436;513410;0.00;0.01;0.01;-0.24;-0.19;0;-0.49;0.31;0.39;0;0;0;APROVADO AUTOMATICAMENTE
401482;512794;0.00;0.21;0.21;0.29;0.51;0;-0.36;0;0.47;0;0;0;REQUER JUSTIFICATIVA FABRICA
401815;513364;0.00;-0.2;-0.25;0.29;0.51;0;-0.37;-0.08;0.02;-0.55;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
401826;514683;0.00;0.24;0.26;-0.24;-0.19;0;-0.66;0.04;0.1;0;0;0;REQUER JUSTIFICATIVA FABRICA
401910;512936;0.00;-0.17;-0.15;-0.24;-0.19;0;-0.87;-0.39;-0.68;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
402023;513327;0.00;0.69;0.63;-0.24;-0.19;0;0.62;2.94;3.19;0;0;0;REQUER JUSTIFICATIVA FABRICA
402032;513420;0.00;0.33;0.34;-0.24;-0.19;0;-0.5;0.28;0.36;0;0;0;REQUER JUSTIFICATIVA FABRICA
402142;513481;0.00;0.19;0.19;0.29;0.51;0;-0.3;0;0.45;0;0;0;REQUER JUSTIFICATIVA FABRICA
402441;513599;0.00;-0.08;-0.08;0.29;0.51;0;-0.36;0;0.43;0;0;-1;APROVADO AUTOMATICAMENTE
402490;515041;0.00;0.04;0.04;-0.24;-0.19;0;-0.43;0.49;0.58;0;0;0;APROVADO AUTOMATICAMENTE
402551;288068;0.00;0.08;0.07;-0.24;-0.19;0;-0.42;0.48;0.57;0;0;0;APROVADO AUTOMATICAMENTE
402596;515025;0.00;-0.1;-0.02;-0.24;-0.19;0;-0.95;-0.39;-0.86;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
402607;515121;0.00;-0.27;-0.26;0.29;0.51;0;-0.66;-0.64;-0.52;-1;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
400936;512856;0.00;-0.14;-0.08;0.17;0.24;0;-0.95;0.44;-0.76;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
400992;513116;0.00;-0.08;-0.07;0.17;0.24;0;-0.68;0;0.2;0;0;-1;APROVADO AUTOMATICAMENTE
401377;512943;0.00;0.29;0.32;-0.24;-0.19;0;-0.66;-0.2;0.01;0;0;0;REQUER JUSTIFICATIVA FABRICA
401451;505089;0.00;0.07;0.06;0.29;0.51;0;-0.35;0;0.51;0;0;0;APROVADO AUTOMATICAMENTE
401524;512952;0.00;0.28;0.29;-0.24;-0.19;0;-0.59;-0.05;-0.02;0;0;0;REQUER JUSTIFICATIVA FABRICA
401569;513530;0.00;-0.11;-0.11;-0.24;-0.19;0;-0.43;0.37;0.5;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
401572;513216;0.00;-0.1;-0.11;-0.24;-0.19;0;-0.32;0.76;0.91;0;0;0;REQUER JUSTIFICATIVA FABRICA
401626;513127;0.00;0.48;0.47;0.29;0.51;0;0.32;0;1.84;0;0;0;REQUER JUSTIFICATIVA FABRICA
401832;513595;0.00;-0.1;-0.1;0.29;0.51;0;-0.42;-0.11;0;0;0;0;REQUER JUSTIFICATIVA FABRICA
401848;514679;0.00;0.08;0.06;-0.24;-0.19;0;-0.25;0.91;1.03;0;0;0;APROVADO AUTOMATICAMENTE
401860;513556;0.00;-0.2;-0.2;0.29;0.51;0;-0.68;0;-0.25;0;0;-1;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
401879;512890;0.00;-0.11;-0.02;-0.24;-0.19;0;-0.95;-0.39;-0.86;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
401941;512938;0.00;-0.14;-0.12;-0.24;-0.19;0;-0.86;-0.33;-0.64;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
402008;513674;0.00;0.04;0.04;-0.24;-0.19;0;-0.56;0.14;0.2;0;0;0;APROVADO AUTOMATICAMENTE
402069;512894;0.00;-0.11;-0.02;-0.24;-0.19;0;-0.96;-0.56;-0.9;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
400896;512919;0.00;-0.16;-0.16;0.17;0.24;0;-0.78;-0.3;-0.22;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
401008;512991;0.00;-0.01;-0.03;0.35;0.58;0;0.94;0;3.12;0;0;0;APROVADO AUTOMATICAMENTE
401351;512808;0.00;0.31;0.32;0.29;0.51;0;-0.35;0;0.46;0;0;0;REQUER JUSTIFICATIVA FABRICA
401556;513186;0.00;0.05;0.05;-0.24;-0.19;0;-0.55;0.16;0.22;0;0;0;APROVADO AUTOMATICAMENTE
401720;514938;0.00;0.15;0.14;0.29;0.51;0;0.04;0;1.13;0;0;0;REQUER JUSTIFICATIVA FABRICA
401914;513676;0.00;0.37;0.15;-0.24;-0.19;0;0.2;1.91;2.09;0;0;0;REQUER JUSTIFICATIVA FABRICA
402046;513522;0.00;0.11;0.1;-0.24;-0.19;0;-0.52;0.24;0.31;0;0;0;REQUER JUSTIFICATIVA FABRICA
402226;513632;0.00;0.14;0.05;0.29;0.51;0;0.31;0.73;0.71;-1;0;0;REQUER JUSTIFICATIVA FABRICA
402248;513461;0.00;-0.09;-0.18;0.29;0.51;0.92;-0.24;1.05;0.53;-0.19;0.92;0;APROVADO AUTOMATICAMENTE
402419;505069;0.00;0.11;0.11;0.29;0.51;0;-0.39;0;0.5;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
402473;514845;0.00;0.05;0.05;-0.24;-0.19;0;-0.52;0.25;0.32;0;0;0;APROVADO AUTOMATICAMENTE
402590;515023;0.00;0.11;0.12;0.29;0.51;0;-0.44;0;0.26;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
402607;515121;0.00;-0.27;-0.26;0.29;0.51;0;-0.66;-0.64;-0.52;-1;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
402698;513574;0.00;0.14;0.13;0.29;0.51;0;-0.1;0.73;0.99;-1;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
402701;514955;0.00;0.33;0.3;0.29;0.51;0;-0.08;1.15;0.75;-1;0;0;REQUER JUSTIFICATIVA FABRICA
402085;513421;0.00;2.02;2.03;-0.24;-0.19;0;-0.1;1.2;1.33;0;0;0;REQUER JUSTIFICATIVA FABRICA
402106;513491;0.00;0.11;0.1;0.29;0.51;0;-0.26;0.31;0.23;-1;0;0;REQUER JUSTIFICATIVA FABRICA
402189;513302;0.00;0.04;0.04;-0.24;-0.19;0;-0.55;0.16;0.23;0;0;0;APROVADO AUTOMATICAMENTE
402220;513259;0.00;0.06;0.05;-0.24;-0.19;0;-0.45;0.42;0.5;0;0;0;APROVADO AUTOMATICAMENTE
402228;512939;0.00;0.11;0.15;-0.24;-0.19;0;-0.87;-0.38;-0.62;0;0;0;REQUER JUSTIFICATIVA FABRICA
402333;512914;0.00;0.11;0.15;-0.24;-0.19;0;-0.82;-0.09;-0.52;0;0;0;REQUER JUSTIFICATIVA FABRICA
402734;514994;0.00;0.24;0.24;0.29;0.51;0;-0.25;0;0.68;0;0;0;REQUER JUSTIFICATIVA FABRICA
403203;516993;0.00;0.02;0.03;-0.24;-0.19;0;-0.65;-0.19;-0.15;0;0;0;APROVADO AUTOMATICAMENTE
403397;508929;0.00;0.15;0.16;0.29;0.51;0;-0.59;0;0.3;0;0;0;REQUER JUSTIFICATIVA FABRICA
403529;515011;0.00;0.24;0.24;0.29;0.51;0;-0.26;0;0.51;0;0;0;REQUER JUSTIFICATIVA FABRICA
403565;517052;0.00;-0.03;0;-0.24;-0.19;0;-0.68;-0.14;-0.09;0;0;0;APROVADO AUTOMATICAMENTE
403581;517192;0.00;0.07;0.06;-0.24;-0.19;0;-0.36;0.65;0.76;0;0;0;APROVADO AUTOMATICAMENTE
403608;517116;0.00;0.09;0.08;-0.24;-0.19;0;-0.4;0.54;0.63;0;0;0;APROVADO AUTOMATICAMENTE
403747;516572;0.00;-0.18;-0.24;0.29;0.51;0;-0.36;-0.06;0.05;-0.55;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
403786;517220;0.00;0.08;0.08;0.29;0.51;0;-0.1;0;0.78;0;0;0;APROVADO AUTOMATICAMENTE
404336;517387;0.00;-0.12;-0.12;0.29;0.51;0;-0.55;0;0.02;0;0;-1;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
400965;512909;0.00;-0.16;-0.16;0.17;0.24;0;-0.68;0.17;0.31;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
401109;505082;0.00;-0.06;-0.06;0.35;0.58;0;-0.37;0;0.41;0;0;0;APROVADO AUTOMATICAMENTE
401118;513090;0.00;0.28;0.26;0.17;0.24;0;-0.36;1.51;1.66;0;0;0;REQUER JUSTIFICATIVA FABRICA
401152;512955;0.00;0.14;0.14;0.35;0.58;0;-0.37;0.25;0.47;-0.07;0;0;REQUER JUSTIFICATIVA FABRICA
401198;505179;0.00;0.03;0.02;0.29;0.51;0;0.33;0;1.99;0;0;-1;APROVADO AUTOMATICAMENTE
401222;513083;0.00;0.17;0.18;-0.24;-0.19;0;-0.95;-0.19;-0.87;0;0;0;REQUER JUSTIFICATIVA FABRICA
401294;513182;0.00;0.02;0.02;-0.24;-0.19;0;-0.61;0;0.06;0;0;0;APROVADO AUTOMATICAMENTE
401372;513215;0.00;-0.11;-0.11;-0.24;-0.19;0;-0.61;-0.05;0.05;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
401375;512803;0.00;0.21;0.21;0.29;0.51;0;-0.32;0;0.53;0;0;0;REQUER JUSTIFICATIVA FABRICA
401563;514684;0.00;-0.11;-0.11;-0.24;-0.19;0;-0.42;0.44;0.57;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
401645;513415;0.00;0.03;0.03;-0.24;-0.19;0;-0.49;0.29;0.36;0;0;0;APROVADO AUTOMATICAMENTE
401688;513413;0.00;0.04;0.03;-0.24;-0.19;0;-0.43;0.45;0.53;0;0;0;APROVADO AUTOMATICAMENTE
401741;513419;0.00;0.01;0.01;-0.24;-0.19;0;-0.62;-0.03;0.03;0;0;0;APROVADO AUTOMATICAMENTE
401813;512799;0.00;0.16;0.16;0.29;0.51;0;-0.31;0;0.49;0;0;0;REQUER JUSTIFICATIVA FABRICA
401872;513299;0.00;0.08;0.07;-0.24;-0.19;0;-0.43;0.44;0.53;0;0;0;APROVADO AUTOMATICAMENTE
401874;513631;0.00;0.16;0.16;0.29;0.51;0;-0.31;0;0.49;0;0;0;REQUER JUSTIFICATIVA FABRICA
400934;512860;0.00;-0.15;-0.13;0.17;0.24;0;-0.94;0.55;-0.75;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
400973;513049;0.00;0.33;0.43;0.35;0.58;0;-0.77;-0.39;-0.6;-1;0;0;REQUER JUSTIFICATIVA FABRICA
401170;512775;0.00;0.27;0.26;0.35;0.58;0;-0.21;0;0.74;0;0;0;REQUER JUSTIFICATIVA FABRICA
401228;512905;0.00;-0.18;-0.19;-0.24;-0.19;0;-0.34;0.57;0.69;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
401232;513073;0.00;-0.11;-0.11;-0.24;-0.19;0;-0.6;-0.02;0.08;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
401430;513408;0.00;0.04;0.04;-0.24;-0.19;0;-0.54;0.18;0.25;0;0;0;APROVADO AUTOMATICAMENTE
401654;513537;0.00;-0.04;-0.04;0.29;0.51;0;-0.46;0;0.28;0;0;0;APROVADO AUTOMATICAMENTE
401736;513381;0.00;0.24;0.24;0.29;0.51;0;-0.21;0;0.7;0;0;0;REQUER JUSTIFICATIVA FABRICA
401970;513479;0.00;0.13;-0.01;0.29;0.51;0;0.28;1.33;1.39;0.1;0;0;REQUER JUSTIFICATIVA FABRICA
402282;514702;0.00;0.01;0.01;-0.24;-0.19;0;-0.56;0.13;0.2;0;0;0;APROVADO AUTOMATICAMENTE
402439;514922;0.00;0.2;-0.02;0.29;0.51;0;1.86;2.81;1.86;-1;0;0;REQUER JUSTIFICATIVA FABRICA
402578;515044;0.00;0.95;0.95;-0.24;-0.19;0;-0.09;1.32;1.46;0;0;0;REQUER JUSTIFICATIVA FABRICA
402634;515108;0.00;-0.27;-0.26;0.29;0.51;0;-0.62;-0.53;-0.43;-0.62;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
402823;514956;0.00;0.33;0.3;0.29;0.51;0;-0.15;1.09;0.7;-1;0;0;REQUER JUSTIFICATIVA FABRICA
402842;516952;0.00;-0.02;0.02;-0.24;-0.19;0;-0.73;-0.26;-0.21;0;0;0;APROVADO AUTOMATICAMENTE
400909;512858;0.00;-0.13;-0.08;0.17;0.24;0;-0.94;0.6;-0.74;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
400947;512886;0.00;0.17;0.15;0.17;0.24;0;-0.45;1.17;1.3;0;0;0;REQUER JUSTIFICATIVA FABRICA
400953;512880;0.00;0.12;0.12;0.17;0.24;0;-0.6;0.49;0.58;0;0;0;REQUER JUSTIFICATIVA FABRICA
400978;512962;0.00;0.25;0.25;0.35;0.58;0;-0.24;0;0.77;0;0;0;REQUER JUSTIFICATIVA FABRICA
400989;512759;0.00;0.21;0.2;0.35;0.58;0;-0.15;0;0.9;0;0;0;REQUER JUSTIFICATIVA FABRICA
